$VNYMR,-165.981,-037.301,+001.245,+00.2901,+00.0720,+00.7482,-05.966,-00.150,-07.836,+00.001373,-00.001533,-00.001054*68
$VNYMR,-165.979,-037.301,+001.244,+00.2873,+00.0728,+00.7458,-05.983,-00.184,-07.833,-00.002627,+00.001455,+00.001232*60
$VNYMR,-165.981,-037.300,+001.243,+00.2914,+00.0727,+00.7460,-05.969,-00.147,-07.831,-00.000359,-00.000056,-00.000730*62
$VNYMR,-165.980,-037.302,+001.244,+00.2894,+00.0741,+00.7444,-05.990,-00.157,-07.859,+00.000059,-00.000870,-00.000700*6A
$VNYMR,-165.984,-037.303,+001.246,+00.2887,+00.0735,+00.7443,-05.936,-00.181,-07.849,+00.000796,-00.001223,-00.000916*6D
$VNYMR,-165.982,-037.302,+001.249,+00.2880,+00.0777,+00.7427,-05.955,-00.157,-07.866,+00.001954,-00.000456,-00.000614*6C
$VNYMR,-165.983,-037.302,+001.251,+00.2887,+00.0714,+00.7482,-05.970,-00.198,-07.856,+00.000539,-00.001744,-00.000978*6C
$VNYMR,-165.988,-037.304,+001.253,+00.2886,+00.0706,+00.7436,-06.004,-00.170,-07.840,+00.001029,-00.000909,+00.000191*6C
$VNYMR,-165.988,-037.305,+001.252,+00.2907,+00.0706,+00.7422,-05.973,-00.170,-07.861,-00.001090,-00.001137,+00.000123*61
$VNYMR,-165.990,-037.305,+001.251,+00.2873,+00.0721,+00.7435,-05.950,-00.189,-07.851,-00.000526,-00.000627,-00.000222*64
$VNYMR,-165.991,-037.304,+001.252,+00.2893,+00.0699,+00.7475,-05.964,-00.140,-07.829,+00.000032,-00.000829,+00.000173*65
$VNYMR,-165.993,-037.304,+001.251,+00.2873,+00.0735,+00.7481,-05.970,-00.194,-07.840,-00.000076,-00.000888,+00.000065*6E
$VNYMR,-165.993,-037.305,+001.251,+00.2887,+00.0714,+00.7474,-05.950,-00.167,-07.827,+00.000451,+00.000204,+00.000393*67
$VNYMR,-165.992,-037.305,+001.252,+00.2853,+00.0722,+00.7473,-05.969,-00.171,-07.863,+00.000851,-00.000447,-00.000064*65
$VNYMR,-165.992,-037.303,+001.252,+00.2907,+00.0727,+00.7467,-05.950,-00.158,-07.859,+00.000235,-00.000460,+00.000400*66
$VNYMR,-165.989,-037.304,+001.251,+00.2880,+00.0742,+00.7428,-05.952,-00.168,-07.840,-00.000176,-00.001822,-00.000291*66
$VNYMR,-165.988,-037.304,+001.250,+00.2887,+00.0763,+00.7443,-05.968,-00.140,-07.878,-00.000578,-00.001081,+00.000048*6C
$VNYMR,-165.986,-037.302,+001.250,+00.2866,+00.0756,+00.7435,-05.978,-00.180,-07.838,+00.000484,+00.000764,+00.000912*6C
$VNYMR,-165.985,-037.302,+001.249,+00.2894,+00.0734,+00.7451,-05.960,-00.165,-07.824,-00.001357,+00.000534,+00.000659*6A
$VNYMR,-165.980,-037.302,+001.246,+00.2880,+00.0742,+00.7458,-05.960,-00.152,-07.867,-00.000018,-00.001683,+00.001958*60
$VNYMR,-165.978,-037.302,+001.245,+00.2900,+00.0713,+00.7452,-05.969,-00.189,-07.828,-00.000064,+00.000307,+00.000419*6B
$VNYMR,-165.983,-037.301,+001.245,+00.2879,+00.0720,+00.7397,-05.949,-00.163,-07.814,-00.000305,-00.001053,+00.001062*6C
$VNYMR,-165.984,-037.300,+001.246,+00.2886,+00.0720,+00.7390,-05.973,-00.158,-07.873,+00.001281,+00.000801,-00.000482*61
$VNYMR,-165.986,-037.300,+001.247,+00.2874,+00.0721,+00.7512,-05.945,-00.143,-07.834,-00.000267,-00.001053,-00.001573*67
$VNYMR,-165.982,-037.300,+001.244,+00.2894,+00.0756,+00.7459,-05.980,-00.166,-07.837,-00.000199,-00.000093,+00.000633*62
$VNYMR,-165.982,-037.299,+001.245,+00.2880,+00.0735,+00.7481,-05.939,-00.176,-07.845,-00.000654,+00.000225,-00.001007*68
$VNYMR,-165.981,-037.299,+001.244,+00.2887,+00.0742,+00.7466,-05.957,-00.165,-07.855,+00.000447,+00.000667,-00.000603*68
$VNYMR,-165.978,-037.299,+001.244,+00.2866,+00.0735,+00.7458,-05.968,-00.179,-07.868,+00.002272,-00.001478,+00.000584*60
$VNYMR,-165.980,-037.300,+001.245,+00.2893,+00.0748,+00.7405,-05.970,-00.145,-07.838,+00.001519,+00.000095,+00.000844*64
$VNYMR,-165.978,-037.300,+001.245,+00.2894,+00.0734,+00.7451,-05.935,-00.165,-07.834,+00.000354,-00.000836,-00.000868*60
$VNYMR,-165.981,-037.298,+001.245,+00.2887,+00.0735,+00.7443,-05.967,-00.169,-07.851,-00.000336,+00.000317,+00.000754*64
$VNYMR,-165.977,-037.297,+001.241,+00.2880,+00.0749,+00.7443,-05.955,-00.170,-07.867,-00.001034,+00.001221,+00.000057*67
$VNYMR,-165.976,-037.294,+001.240,+00.2907,+00.0713,+00.7460,-05.951,-00.153,-07.807,+00.000550,-00.001508,-00.001068*66
$VNYMR,-165.977,-037.294,+001.240,+00.2880,+00.0721,+00.7443,-05.950,-00.165,-07.838,+00.000293,-00.001599,+00.000644*6E
$VNYMR,-165.976,-037.295,+001.240,+00.2893,+00.0706,+00.7421,-05.958,-00.160,-07.829,+00.001107,-00.000157,-00.000885*6D
$VNYMR,-165.974,-037.293,+001.237,+00.2886,+00.0727,+00.7436,-05.953,-00.153,-07.869,-00.000263,-00.001110,+00.001589*65
$VNYMR,-165.970,-037.292,+001.236,+00.2894,+00.0714,+00.7490,-05.941,-00.150,-07.809,+00.000204,-00.001373,-00.001085*67
$VNYMR,-165.973,-037.291,+001.237,+00.2887,+00.0749,+00.7466,-05.967,-00.177,-07.856,+00.001168,-00.000011,+00.000088*6A
$VNYMR,-165.975,-037.290,+001.238,+00.2887,+00.0735,+00.7482,-05.958,-00.166,-07.809,-00.000714,+00.000421,+00.001751*6C
$VNYMR,-165.971,-037.290,+001.237,+00.2887,+00.0728,+00.7451,-05.976,-00.165,-07.863,-00.000854,+00.001132,-00.000547*69
$VNYMR,-165.970,-037.289,+001.237,+00.2886,+00.0699,+00.7451,-05.949,-00.161,-07.823,+00.001153,-00.002109,-00.000402*62
$VNYMR,-165.969,-037.291,+001.238,+00.2880,+00.0749,+00.7443,-05.967,-00.181,-07.837,+00.001555,-00.000417,-00.000247*6F
$VNYMR,-165.969,-037.293,+001.239,+00.2887,+00.0735,+00.7443,-05.947,-00.189,-07.839,-00.000381,-00.001997,+00.000007*68
$VNYMR,-165.969,-037.292,+001.240,+00.2880,+00.0763,+00.7450,-05.955,-00.156,-07.835,-00.000084,-00.001583,+00.000213*64
$VNYMR,-165.968,-037.290,+001.240,+00.2901,+00.0749,+00.7467,-05.950,-00.164,-07.842,+00.000873,-00.000800,-00.000888*68
$VNYMR,-165.967,-037.290,+001.242,+00.2873,+00.0728,+00.7435,-05.979,-00.154,-07.807,+00.000467,-00.000840,-00.001591*61
$VNYMR,-165.966,-037.291,+001.240,+00.2893,+00.0713,+00.7444,-05.952,-00.168,-07.844,-00.000374,-00.001120,+00.000392*6D
$VNYMR,-165.969,-037.291,+001.242,+00.2880,+00.0742,+00.7420,-05.995,-00.167,-07.847,-00.000807,-00.001216,-00.001049*68
$VNYMR,-165.969,-037.291,+001.242,+00.2900,+00.0734,+00.7413,-05.947,-00.189,-07.833,+00.000907,+00.000707,+00.001338*6A
$VNYMR,-165.971,-037.293,+001.244,+00.2873,+00.0728,+00.7481,-05.973,-00.161,-07.834,-00.000254,-00.000664,-00.000102*67
$VNYMR,-165.971,-037.294,+001.244,+00.2873,+00.0728,+00.7489,-05.937,-00.179,-07.867,-00.000034,+00.000503,-00.001205*62
$VNYMR,-165.969,-037.293,+001.244,+00.2880,+00.0714,+00.7474,-05.968,-00.175,-07.847,+00.000413,-00.000815,-00.000846*6E
$VNYMR,-165.968,-037.292,+001.245,+00.2887,+00.0742,+00.7459,-05.960,-00.168,-07.840,+00.000118,+00.000667,-00.000081*67
$VNYMR,-165.967,-037.290,+001.245,+00.2880,+00.0735,+00.7443,-05.972,-00.174,-07.868,-00.000423,-00.000023,-00.000248*6E
$VNYMR,-165.970,-037.290,+001.245,+00.2880,+00.0728,+00.7428,-05.952,-00.185,-07.849,+00.000109,+00.001756,-00.000043*66
$VNYMR,-165.967,-037.289,+001.245,+00.2887,+00.0742,+00.7459,-05.958,-00.163,-07.872,+00.000288,-00.001276,+00.000514*65
$VNYMR,-165.967,-037.288,+001.245,+00.2873,+00.0756,+00.7443,-05.968,-00.168,-07.812,+00.000973,-00.000535,-00.000032*66
$VNYMR,-165.964,-037.288,+001.246,+00.2873,+00.0735,+00.7458,-05.955,-00.197,-07.835,-00.000294,-00.000607,-00.000985*61
$VNYMR,-165.967,-037.287,+001.249,+00.2894,+00.0721,+00.7490,-05.987,-00.178,-07.793,+00.001686,+00.000469,-00.001200*6C
$VNYMR,-165.972,-037.287,+001.250,+00.2893,+00.0713,+00.7421,-05.971,-00.161,-07.879,-00.000609,+00.001526,-00.001118*67
$VNYMR,-165.968,-037.288,+001.249,+00.2893,+00.0713,+00.7452,-05.968,-00.154,-07.835,-00.000020,-00.000579,+00.000338*6E
$VNYMR,-165.969,-037.287,+001.248,+00.2880,+00.0728,+00.7443,-05.978,-00.170,-07.854,+00.000313,-00.000926,+00.000093*6A
$VNYMR,-165.969,-037.287,+001.248,+00.2887,+00.0721,+00.7489,-05.957,-00.170,-07.854,+00.000583,-00.000860,+00.000544*6C
$VNYMR,-165.970,-037.287,+001.249,+00.2874,+00.0764,+00.7488,-05.954,-00.176,-07.825,-00.000906,-00.001459,-00.000402*6F
$VNYMR,-165.971,-037.287,+001.250,+00.2887,+00.0707,+00.7482,-05.969,-00.182,-07.842,+00.000412,-00.001415,+00.000088*67
$VNYMR,-165.971,-037.289,+001.250,+00.2860,+00.0729,+00.7481,-05.952,-00.172,-07.878,+00.000455,-00.000006,-00.001304*65
$VNYMR,-165.967,-037.289,+001.249,+00.2907,+00.0713,+00.7460,-05.956,-00.153,-07.843,+00.000854,-00.000474,-00.000460*6B
$VNYMR,-165.966,-037.288,+001.248,+00.2880,+00.0770,+00.7435,-05.950,-00.166,-07.882,+00.000941,-00.001321,-00.000445*68
$VNYMR,-165.966,-037.288,+001.248,+00.2901,+00.0762,+00.7436,-05.947,-00.175,-07.845,+00.000426,-00.001413,-00.000038*6B
$VNYMR,-165.965,-037.287,+001.247,+00.2880,+00.0756,+00.7428,-05.968,-00.200,-07.822,-00.001445,+00.000988,+00.000279*6E
$VNYMR,-165.966,-037.288,+001.247,+00.2893,+00.0727,+00.7451,-05.956,-00.184,-07.871,+00.000242,-00.001174,+00.000658*61
$VNYMR,-165.965,-037.287,+001.249,+00.2873,+00.0742,+00.7427,-05.959,-00.190,-07.848,+00.000551,-00.002155,-00.000566*62
$VNYMR,-165.965,-037.288,+001.252,+00.2886,+00.0727,+00.7428,-05.989,-00.175,-07.827,+00.000210,-00.001694,-00.001201*62
$VNYMR,-165.967,-037.289,+001.251,+00.2879,+00.0727,+00.7413,-05.963,-00.171,-07.829,-00.000394,-00.000001,-00.000060*60
$VNYMR,-165.967,-037.287,+001.251,+00.2906,+00.0684,+00.7422,-05.955,-00.169,-07.883,+00.000776,-00.000077,+00.000115*6B
$VNYMR,-165.968,-037.287,+001.251,+00.2866,+00.0721,+00.7489,-05.962,-00.180,-07.813,-00.000581,-00.001630,-00.000341*6B
$VNYMR,-165.969,-037.288,+001.252,+00.2901,+00.0749,+00.7467,-05.960,-00.151,-07.835,-00.000858,+00.001098,-00.000949*6B
$VNYMR,-165.965,-037.287,+001.250,+00.2880,+00.0735,+00.7466,-05.969,-00.183,-07.831,+00.000367,-00.001128,+00.000819*65
$VNYMR,-165.967,-037.287,+001.252,+00.2887,+00.0714,+00.7459,-05.984,-00.159,-07.833,+00.000371,+00.000388,-00.000306*60
$VNYMR,-165.967,-037.287,+001.251,+00.2860,+00.0728,+00.7473,-05.977,-00.180,-07.853,-00.001063,-00.001599,-00.000249*6F
$VNYMR,-165.972,-037.287,+001.252,+00.2907,+00.0748,+00.7436,-05.970,-00.162,-07.804,+00.001055,+00.000272,-00.000733*68
$VNYMR,-165.969,-037.289,+001.253,+00.2880,+00.0742,+00.7458,-05.951,-00.176,-07.811,-00.000463,-00.000922,-00.000614*69
$VNYMR,-165.971,-037.288,+001.254,+00.2873,+00.0728,+00.7420,-05.950,-00.171,-07.861,-00.000431,+00.000637,+00.000014*62
$VNYMR,-165.969,-037.287,+001.253,+00.2867,+00.0770,+00.7442,-05.944,-00.150,-07.865,+00.000411,-00.001530,-00.000191*60
$VNYMR,-165.968,-037.287,+001.252,+00.2886,+00.0713,+00.7451,-05.951,-00.177,-07.834,-00.000257,+00.000258,+00.000838*6D
$VNYMR,-165.970,-037.286,+001.252,+00.2880,+00.0728,+00.7428,-05.968,-00.186,-07.848,-00.000571,-00.000269,-00.000341*6E
$VNYMR,-165.968,-037.286,+001.253,+00.2893,+00.0706,+00.7436,-05.975,-00.175,-07.806,+00.000846,+00.000922,+00.000167*60
$VNYMR,-165.971,-037.287,+001.254,+00.2873,+00.0735,+00.7420,-05.953,-00.159,-07.850,+00.000721,-00.001207,-00.000859*69
$VNYMR,-165.973,-037.287,+001.253,+00.2893,+00.0699,+00.7452,-05.977,-00.151,-07.848,-00.000417,+00.000219,-00.000462*6B
$VNYMR,-165.973,-037.287,+001.252,+00.2867,+00.0721,+00.7496,-05.962,-00.172,-07.841,+00.000707,-00.001628,-00.001126*66
$VNYMR,-165.973,-037.286,+001.252,+00.2894,+00.0721,+00.7482,-05.973,-00.161,-07.862,+00.000565,+00.000530,+00.000963*68
$VNYMR,-165.971,-037.285,+001.248,+00.2866,+00.0742,+00.7450,-05.956,-00.178,-07.855,-00.000790,+00.001010,+00.000117*6D
$VNYMR,-165.971,-037.284,+001.248,+00.2900,+00.0713,+00.7459,-05.981,-00.165,-07.818,+00.000736,-00.001414,+00.000197*6B
$VNYMR,-165.968,-037.283,+001.247,+00.2866,+00.0735,+00.7435,-05.954,-00.169,-07.826,+00.000310,+00.001082,-00.000174*6B
$VNYMR,-165.970,-037.282,+001.247,+00.2900,+00.0741,+00.7436,-05.967,-00.181,-07.850,-00.000625,-00.000331,-00.000766*69
$VNYMR,-165.971,-037.280,+001.248,+00.2880,+00.0749,+00.7458,-05.984,-00.164,-07.864,-00.000189,+00.000967,-00.000267*67
$VNYMR,-165.969,-037.281,+001.247,+00.2894,+00.0763,+00.7436,-05.974,-00.163,-07.828,+00.000007,-00.000193,+00.000853*6A
$VNYMR,-165.967,-037.280,+001.247,+00.2880,+00.0714,+00.7466,-05.987,-00.175,-07.853,-00.000762,+00.000907,-00.000230*6A
$VNYMR,-165.968,-037.280,+001.248,+00.2886,+00.0734,+00.7428,-05.989,-00.151,-07.846,-00.000239,-00.000423,-00.000154*6F
$VNYMR,-165.965,-037.280,+001.246,+00.2879,+00.0692,+00.7413,-05.964,-00.158,-07.829,-00.000203,+00.001044,+00.000875*6D
$VNYMR,-165.963,-037.281,+001.245,+00.2893,+00.0699,+00.7421,-05.958,-00.169,-07.839,+00.001057,-00.001572,+00.000435*61
$VNYMR,-165.964,-037.282,+001.246,+00.2880,+00.0749,+00.7474,-05.975,-00.153,-07.846,+00.000192,+00.000238,-00.000705*67
$VNYMR,-165.964,-037.284,+001.246,+00.2887,+00.0714,+00.7474,-05.952,-00.153,-07.845,+00.000982,-00.000764,-00.000578*63
$VNYMR,-165.966,-037.285,+001.247,+00.2866,+00.0714,+00.7466,-05.951,-00.170,-07.868,+00.000597,-00.000806,-00.000521*6F
$VNYMR,-165.968,-037.284,+001.249,+00.2893,+00.0720,+00.7451,-05.962,-00.178,-07.865,+00.000672,+00.000041,-00.000376*63
$VNYMR,-165.967,-037.285,+001.249,+00.2866,+00.0735,+00.7435,-05.982,-00.161,-07.822,+00.000297,+00.000743,-00.000333*6F
$VNYMR,-165.970,-037.286,+001.250,+00.2900,+00.0741,+00.7436,-05.961,-00.178,-07.874,-00.001888,-00.000882,+00.001350*60
$VNYMR,-165.968,-037.287,+001.252,+00.2887,+00.0749,+00.7459,-05.981,-00.186,-07.828,+00.001621,-00.001474,-00.000585*65
$VNYMR,-165.967,-037.288,+001.252,+00.2880,+00.0749,+00.7443,-05.953,-00.190,-07.862,-00.000270,-00.001688,-00.000302*60
$VNYMR,-165.967,-037.288,+001.253,+00.2873,+00.0749,+00.7435,-05.963,-00.186,-07.829,+00.001209,-00.001480,-00.001529*6A
$VNYMR,-165.968,-037.289,+001.259,+00.2893,+00.0699,+00.7459,-05.941,-00.162,-07.876,+00.001366,-00.001579,-00.003122*64
$VNYMR,-165.973,-037.289,+001.261,+00.2873,+00.0721,+00.7451,-05.955,-00.197,-07.835,-00.000779,+00.000583,-00.000052*63
$VNYMR,-165.971,-037.288,+001.257,+00.2900,+00.0713,+00.7421,-05.981,-00.156,-07.859,+00.000031,-00.001040,-00.000233*6D
$VNYMR,-165.972,-037.287,+001.256,+00.2880,+00.0721,+00.7436,-05.995,-00.184,-07.863,-00.000985,-00.000714,-00.000731*6D
$VNYMR,-165.972,-037.285,+001.257,+00.2873,+00.0693,+00.7474,-05.959,-00.170,-07.864,-00.000918,+00.002907,+00.000616*6E
$VNYMR,-165.973,-037.282,+001.255,+00.2866,+00.0721,+00.7466,-05.965,-00.189,-07.841,-00.001215,+00.001742,+00.001418*6D
$VNYMR,-165.972,-037.279,+001.250,+00.2887,+00.0735,+00.7459,-05.987,-00.177,-07.854,-00.000642,+00.001634,+00.000324*6C
$VNYMR,-165.970,-037.281,+001.252,+00.2846,+00.0722,+00.7457,-05.951,-00.146,-07.807,+00.003350,-00.003579,-00.002780*62
$VNYMR,-165.973,-037.283,+001.257,+00.2887,+00.0728,+00.7451,-05.968,-00.171,-07.816,+00.001453,-00.000283,-00.000364*62
$VNYMR,-165.970,-037.281,+001.256,+00.2880,+00.0728,+00.7436,-05.967,-00.178,-07.865,-00.001738,-00.000977,+00.001417*6A
$VNYMR,-165.971,-037.280,+001.253,+00.2887,+00.0763,+00.7428,-05.959,-00.162,-07.864,-00.000588,-00.000920,+00.000776*60
$VNYMR,-165.967,-037.279,+001.251,+00.2894,+00.0777,+00.7443,-05.963,-00.167,-07.820,-00.000278,-00.000628,+00.001349*63
$VNYMR,-165.965,-037.280,+001.251,+00.2886,+00.0720,+00.7444,-05.975,-00.183,-07.851,-00.000057,-00.001244,+00.000263*62
$VNYMR,-165.966,-037.279,+001.250,+00.2866,+00.0721,+00.7450,-05.952,-00.172,-07.828,-00.002721,+00.000516,+00.000988*64
$VNYMR,-165.965,-037.280,+001.249,+00.2886,+00.0720,+00.7444,-05.987,-00.173,-07.834,+00.000369,+00.000204,-00.000330*60
$VNYMR,-165.967,-037.280,+001.250,+00.2873,+00.0735,+00.7412,-05.929,-00.123,-07.840,+00.000094,+00.000247,+00.000180*6C
$VNYMR,-165.965,-037.281,+001.250,+00.2886,+00.0699,+00.7406,-06.007,-00.163,-07.828,-00.001180,+00.001326,+00.001477*63
$VNYMR,-165.967,-037.283,+001.251,+00.2874,+00.0750,+00.7519,-05.963,-00.176,-07.847,-00.001435,-00.000568,-00.000872*6F
$VNYMR,-165.970,-037.283,+001.249,+00.2880,+00.0735,+00.7443,-05.956,-00.156,-07.822,-00.000674,-00.001102,+00.001898*6D
$VNYMR,-165.968,-037.282,+001.247,+00.2866,+00.0735,+00.7458,-05.950,-00.164,-07.848,-00.000216,+00.001409,+00.001023*62
$VNYMR,-165.969,-037.283,+001.248,+00.2880,+00.0728,+00.7458,-05.977,-00.135,-07.818,+00.001306,-00.002998,+00.000570*68
$VNYMR,-165.969,-037.284,+001.248,+00.2852,+00.0728,+00.7442,-05.934,-00.196,-07.848,-00.001070,-00.000309,+00.000418*6B
$VNYMR,-165.970,-037.284,+001.248,+00.2900,+00.0741,+00.7421,-05.967,-00.157,-07.829,+00.001231,+00.000529,+00.000459*65
$VNYMR,-165.969,-037.283,+001.248,+00.2880,+00.0728,+00.7458,-05.952,-00.160,-07.817,+00.000597,-00.000446,-00.000610*60
$VNYMR,-165.968,-037.284,+001.248,+00.2880,+00.0756,+00.7420,-05.966,-00.163,-07.832,-00.000257,-00.000921,+00.000207*66
$VNYMR,-165.967,-037.284,+001.247,+00.2873,+00.0735,+00.7428,-05.991,-00.165,-07.838,-00.000080,-00.000269,+00.000220*69
$VNYMR,-165.964,-037.284,+001.247,+00.2907,+00.0720,+00.7437,-05.975,-00.153,-07.832,+00.000132,+00.000114,-00.000875*6A
$VNYMR,-165.967,-037.286,+001.249,+00.2872,+00.0700,+00.7428,-05.954,-00.164,-07.831,+00.001424,-00.000227,-00.001585*6B
$VNYMR,-165.965,-037.286,+001.249,+00.2880,+00.0749,+00.7435,-05.956,-00.174,-07.849,+00.000000,+00.000802,+00.001024*69
$VNYMR,-165.960,-037.284,+001.247,+00.2880,+00.0756,+00.7435,-05.966,-00.162,-07.839,-00.000634,-00.000205,+00.000312*66
$VNYMR,-165.961,-037.284,+001.247,+00.2887,+00.0721,+00.7482,-05.964,-00.165,-07.830,+00.000414,-00.000095,+00.000379*60
$VNYMR,-165.959,-037.286,+001.247,+00.2853,+00.0729,+00.7465,-05.972,-00.178,-07.828,+00.000665,-00.001058,-00.000672*6F
$VNYMR,-165.962,-037.286,+001.248,+00.2887,+00.0728,+00.7474,-05.960,-00.172,-07.850,+00.000161,-00.000084,+00.000203*61
$VNYMR,-165.961,-037.287,+001.246,+00.2866,+00.0735,+00.7466,-05.939,-00.149,-07.851,+00.000847,+00.000251,-00.000200*6C
$VNYMR,-165.962,-037.286,+001.246,+00.2894,+00.0727,+00.7459,-05.954,-00.183,-07.862,+00.001824,-00.001214,+00.000059*6B
$VNYMR,-165.960,-037.286,+001.248,+00.2873,+00.0756,+00.7450,-05.962,-00.163,-07.844,-00.000155,-00.001284,-00.000400*61
$VNYMR,-165.964,-037.285,+001.249,+00.2880,+00.0749,+00.7428,-05.966,-00.169,-07.846,-00.000235,+00.000263,-00.000486*63
